X,Y,OBJECTID,DESCRIPTION,IDENTIFIER,LATITUDE,LONGITUDE
-86.14482512145,39.7845795597996,11258,College Ave & 13th St,11654,39.784572,-86.14482
-86.1450691207005,39.7812205594704,11259,College Ave & 10th St,11656,39.781213,-86.145064
-86.0836140962601,39.6946705470059,11260,Thompson Rd & Emerson Ave,11700,39.694663,-86.083609
-86.0860190970373,39.6946015463828,11261,Thompson Rd & Yazoo Dr,11701,39.694594,-86.086014
-86.0918740984434,39.6949485456562,11262,09th Ave & Thompson Rd,11702,39.694941,-86.091869
-86.0918890975583,39.6966665461108,11263,09th Ave & Andrea Dr,11703,39.696659,-86.091884
-86.091896097759,39.6983985468894,11264,09th Ave & Biloxi Ln,11704,39.698391,-86.091891
-86.0925070993192,39.700653547001,11265,Redfern Dr & 09th Ave,11705,39.700646,-86.092502
-86.0939261002872,39.7008675465059,11266,Redfern Dr & Kathi Dr,11706,39.70086,-86.093921
-86.0964031003428,39.7008035471919,11267,Redfern Dr & Private Dr,11707,39.700796,-86.096398
-86.0988901008536,39.7007645465907,11268,Redfern Dr & Strawbridge St,11708,39.700757,-86.098885
-86.1013211011057,39.7007465470759,11269,Redfern Dr & Sherman Dr,11710,39.700739,-86.101316
-86.1026541022023,39.7030375477274,11270,Sherman Dr & Lickridge Ln N Dr,11711,39.70303,-86.102649
-86.103509102569,39.7050685472997,11271,Sherman Dr & Wilderness Trail,11712,39.705061,-86.103504
-86.1055121034161,39.7087635477226,11272,Hanna Ave & Olney St,11713,39.708756,-86.105507
-86.1108331050821,39.7087165477798,11273,Hanna Ave & Brickenwood Trace,11716,39.708709,-86.110828
-86.1123931052821,39.7086915479389,11274,Hanna Ave & Private Dr,11717,39.708684,-86.112388
-86.1164731063983,39.7086175470968,11275,Hanna Ave & Rural St,11718,39.70861,-86.116468
-86.1196601074485,39.7085495473654,11276,Hanna Ave & Keystone Ave,11719,39.708542,-86.119655
-86.1202521076874,39.7095915476934,11277,Keystone Ave & Hanna Ave,11720,39.709584,-86.120247
-86.1195841077725,39.7108275476327,11278,Shopping Center Dr & Keystone Ave,11721,39.71082,-86.119579
-86.1205731084134,39.714248548696,11279,Keystone Ave - 3565 S,11722,39.714241,-86.120568
-86.1206451091177,39.719269549562,11280,Keystone Ave & Murry St,11724,39.719262,-86.12064
-86.1206991092437,39.7237775504219,11281,Keystone Ave & Troy Ave,11725,39.72377,-86.120694
-86.120760109696,39.7277085500527,11282,Keystone Ave & Gimber St,11727,39.727701,-86.120755
-86.1207721092307,39.7316095512553,11283,Keystone Ave & Walker Ave,11728,39.731602,-86.120767
-86.120795109306,39.7341125518219,11284,Keystone Ave & Bradbury Ave,11729,39.734105,-86.12079
-86.12077610944,39.7359855524984,11285,Keystone Ave & Kelly St,11730,39.735978,-86.120771
-86.1209161105375,39.7377015525566,11286,Keystone Ave & Raymond St,11731,39.737694,-86.120911
-86.1209811104503,39.7413245530131,11287,Keystone Ave & Reformers Ave,11733,39.741317,-86.120976
-86.121080111703,39.7495185544677,11288,Keystone Ave & Pleasant Run Pkwy S Dr,11735,39.749511,-86.121075
-86.121174111899,39.7519595553285,11289,Keystone Ave & Prospect St,11736,39.751952,-86.121169
-86.1095791085943,39.7599155574874,11290,English Ave & Lasalle St,11744,39.759908,-86.109574
-86.1019961064044,39.7606225578104,11291,Sherman Dr & English Ave,11747,39.760615,-86.101991
-86.1020381070563,39.7638885581403,11292,Sherman Dr & Pleasant Run Pkwy N Dr,11749,39.763881,-86.102033
-86.1021091074034,39.7683855596146,11293,Sherman Dr & Washington St,11750,39.768378,-86.102104
-86.1164171121091,39.7716965594055,11294,Rural St & New York St,11751,39.771689,-86.116412
-86.116567112491,39.7748825597399,11295,Rural St & Michigan St,11752,39.774875,-86.116562
-86.1166201119534,39.777743560121,11296,Rural St & Saint Clair Ct,11754,39.777736,-86.116615
-86.1165141133544,39.7886945622006,11297,Rural St & 16th St,11756,39.788687,-86.116509
-86.1165431130001,39.7910915630469,11298,Rural St & 18th St,11758,39.791084,-86.116538
-86.1165491138204,39.7935705623427,11299,Rural St & Massachusetts Ave,11759,39.793563,-86.116544
-86.1165831130578,39.7949625638267,11300,Rural St & Roosevelt Ave,11760,39.794955,-86.116578
-86.1214881160109,39.8032665647779,11301,Keystone Ave & 25th St,11761,39.803259,-86.121483
-86.1215291162628,39.8073185653884,11302,Keystone Ave & 28th St,11763,39.807311,-86.121524
-86.1215071160515,39.8088225660014,11303,Keystone Ave & 29th St,11764,39.808815,-86.121502
-86.1215261165329,39.8111755658285,11304,Keystone Ave & 30th St,11765,39.811168,-86.121521
-86.1215831162865,39.8143685670393,11305,Keystone Ave & 32nd St,11766,39.814361,-86.121578
-86.1216261169505,39.8186945674292,11306,Keystone Ave & 34th St,11767,39.818687,-86.121621
-86.1216691173634,39.8214585676944,11307,Keystone Ave & 36th St,11768,39.821451,-86.121664
-86.1217141177657,39.8251095687218,11308,Keystone Ave & 38th St,11769,39.825102,-86.121709
-86.1217051178716,39.8270125690867,11309,Keystone Ave & 39th St,11770,39.827005,-86.1217
-86.1217551176077,39.8302155692827,11310,Keystone Ave & Millersville Rd,11772,39.830208,-86.12175
-86.1216981179932,39.8318355699418,11311,Keystone Ave - 4150 N,11773,39.831828,-86.121693
-86.121777118486,39.8372845709258,11312,Keystone Ave & Duke St,11775,39.837277,-86.121772
-86.1218271197794,39.8405815710202,11313,Keystone Ave & 46th St,11776,39.840574,-86.121822
-86.1218751202588,39.8451935720542,11314,Keystone Ave & 51st St,11778,39.845186,-86.12187
-86.1219341191052,39.8486575729854,11315,Keystone Ave - 5250 N,11780,39.84865,-86.121929
-86.1219961205051,39.8548505743706,11316,Keystone Ave & 56th St,11784,39.854843,-86.121991
-86.1220461199142,39.8585755748625,11317,Keystone Ave & 58th St,11786,39.858568,-86.122041
-86.1221281226447,39.8693915769027,11318,Keystone Ave & 62nd St,11790,39.869384,-86.122123
-86.1220651217247,39.8722305774247,11319,Keystone Ave & 64th St,11792,39.872223,-86.12206
-86.1220421214542,39.8757915775963,11320,Keystone Ave & 65th St,11793,39.875784,-86.122037
-86.1220201227126,39.8783905789111,11321,Keystone Ave & Glenbrook Dr,11794,39.878383,-86.122015
-86.1220101229784,39.880213578764,11322,Keystone Ave & Butterfield Dr,11795,39.880206,-86.122005
-86.1219901230686,39.8830825791787,11323,Keystone Ave & 71st St,11796,39.883075,-86.121985
-86.1219131231829,39.8880605799838,11324,Keystone Ave & Ruth Dr,11797,39.888053,-86.121908
-86.1217151242231,39.8974745822247,11325,Keystone Ave & 78th St,11798,39.897467,-86.12171
-86.1182551239606,39.9073185834385,11326,Keystone Ave & Woodfield Crossing Blvd,11799,39.907311,-86.11825
-86.1173571238598,39.9071955838374,11327,Keystone Crossing & Woodfield Crossing Blvd,11801,39.907188,-86.117352
-86.1218561234987,39.8976375817076,11328,Keystone Ave & 78th St,11802,39.89763,-86.121851
-86.1222161235626,39.8882775801913,11329,Keystone Ave & Ruth Dr,11803,39.88827,-86.122211
-86.1222671237598,39.8839185794003,11330,Keystone Ave & 71st St,11804,39.883911,-86.122262
-86.1222701222054,39.8811705782428,11331,Keystone Ave & 69th St,11805,39.881163,-86.122265
-86.1222771231533,39.8779945780714,11332,Keystone Ave & Durham Dr,11807,39.877987,-86.122272
-86.1223041218877,39.8761605775723,11333,Keystone Ave & 65th St,11808,39.876153,-86.122299
-86.1223121223286,39.8724955773135,11334,Keystone Ave & 64th St,11809,39.872488,-86.122307
-86.1223771225559,39.8712855767584,11335,Keystone Ave & 63rd St,11810,39.871278,-86.122372
-86.1223501210168,39.8620695758076,11336,Keystone Ave & Kessler Blvd E Dr,11813,39.862062,-86.122345
-86.1222961211475,39.8588055746029,11337,Keystone Ave & 58th St,11814,39.858798,-86.122291
-86.1222681200485,39.8544515743465,11338,Keystone Ave & 56th St,11816,39.854444,-86.122263
-86.122195120254,39.8494665726666,11339,Keystone Ave & 53rd St,11819,39.849459,-86.12219
-86.1221621194301,39.8470595727104,11340,Keystone Ave & 52nd St,11820,39.847052,-86.122157
-86.1220971192284,39.8405445710645,11341,Keystone Ave & 46th St,11823,39.840537,-86.122092
-86.1220501193792,39.8376135709828,11342,Keystone Ave & Duke St,11824,39.837606,-86.122045
-86.1219111185367,39.8317905699344,11343,Keystone Ave - 4100N,11825,39.831783,-86.121906
-86.1218891178617,39.8295015695074,11344,Keystone Ave & Millersville Rd,11826,39.829494,-86.121884
-86.1218891183664,39.8267425689097,11345,Keystone Ave & 39th St,11828,39.826735,-86.121884
-86.1219271179938,39.824974569003,11346,Keystone Ave & 38th St,11829,39.824967,-86.121922
-86.121773117961,39.8215905676995,11347,Keystone Ave & 36th St,11831,39.821583,-86.121768
-86.1217691176634,39.8177025671336,11348,Keystone Ave & 34th St,11832,39.817695,-86.121764
-86.1217231173905,39.8145435665919,11349,Keystone Ave & 32nd St,11833,39.814536,-86.121718
-86.1217061166016,39.8113865662724,11350,Keystone Ave & 30th St,11834,39.811379,-86.121701
-86.1216771167724,39.8092645657799,11351,Keystone Ave & 29th St,11836,39.809257,-86.121672
-86.1216641166113,39.8072195653168,11352,Keystone Ave & 28th St,11837,39.807212,-86.121659
-86.1216281159383,39.8027965649253,11353,Keystone Ave & 25th St,11839,39.802789,-86.121623
-86.1167021143152,39.7947205633424,11354,Rural St & Bloyd Ave,11840,39.794713,-86.116697
-86.1166621133059,39.7923535632317,11355,Rural St & Brookside Ave,11842,39.792346,-86.116657
-86.1166241137215,39.7897405621766,11356,Rural St & 17th St,11844,39.789733,-86.116619
-86.1165801133194,39.7863415613104,11357,Rural St & Brookside Pkwy S Dr,11847,39.786334,-86.116575
-86.116703112089,39.7778475595164,11358,Rural St & Saint Clair Ct,11849,39.77784,-86.116698
-86.1166851117794,39.7753235597649,11359,Rural St & North St,11850,39.775316,-86.11668
-86.1165211120426,39.7713205590382,11360,Rural St & New York St,11852,39.771313,-86.116516
-86.1022261072847,39.7683495590014,11361,Sherman Dr & Washington St,11854,39.768342,-86.102221
-86.1021251069838,39.7636035585825,11362,Sherman Dr & Pleasant Run Pkwy N Dr,11856,39.763596,-86.10212
-86.1025871065625,39.7601145577964,11363,English Ave & Sherman Dr,11858,39.760107,-86.102582
-86.1104471083686,39.7599995569227,11364,English Ave & Dearborn St,11862,39.759992,-86.110442
-86.1212731107977,39.7526395556297,11365,Keystone Ave & Prospect St,11872,39.752632,-86.121268
-86.1212561110752,39.749572554872,11366,Keystone Ave & Pleasant Run Pkwy S Dr,11873,39.749565,-86.121251
-86.121175110771,39.7415435535659,11367,Keystone Ave & Reformers Ave,11876,39.741536,-86.12117
-86.121084110329,39.7385975528207,11368,Keystone Ave & Legrande Ave,11878,39.73859,-86.121079
-86.1209761103205,39.7362175522565,11369,Keystone Ave & Kelly St,11879,39.73621,-86.120971
-86.1209911101095,39.7341035517531,11370,Keystone Ave & Bradbury Ave,11880,39.734096,-86.120986
-86.1209661098099,39.7318945512832,11371,Keystone Ave & Walker Ave,11881,39.731887,-86.120961
-86.1209011092005,39.724696550746,11372,Keystone Ave & Albany St,11882,39.724689,-86.120896
-86.1208671089567,39.7228155494228,11373,Keystone Ave & Troy Ave,11883,39.722808,-86.120862
-86.1208421087898,39.7196345495986,11374,Keystone Ave & Murry St,11884,39.719627,-86.120837
-86.1207591081621,39.7137425481566,11375,Keystone Ave - 3624 S,11886,39.713735,-86.120754
-86.1196961077447,39.70844354788,11376,Hanna Ave & Keystone Ave,11888,39.708436,-86.119691
-86.115947106286,39.7085595472209,11377,Hanna Ave & Rural St,11889,39.708552,-86.115942
-86.1131321058282,39.7085945477846,11378,Hanna Ave & Lake Park Blvd,11890,39.708587,-86.113127
-86.1109461043287,39.7086175474958,11379,Hanna Ave & Brickenwood Trace,11891,39.70861,-86.110941
-86.1058891030708,39.7086995485266,11380,Hanna Ave & Olney St,11894,39.708692,-86.105884
-86.1036081019556,39.7050455476323,11381,Sherman Dr & Wilderness Trail,11896,39.705038,-86.103603
-86.1027791023728,39.7031715470359,11382,Sherman Dr & Lickridge Ln N Dr,11897,39.703164,-86.102774
-86.1000771009574,39.7006825472642,11383,Redfern Dr & Denny St,11898,39.700675,-86.100072
-86.0985701010221,39.7006995472626,11384,Redfern Dr & Strawbridge St,11899,39.700692,-86.098565
-86.0959871003445,39.7008165473528,11385,Redfern Dr & Nikki Dr,11900,39.700809,-86.095982
-86.0923250989345,39.7005745472119,11386,Redfern Dr & 09th Ave,11901,39.700567,-86.09232
-86.0920040981208,39.6981435471914,11387,09th Ave & Mimi Dr,11902,39.698136,-86.091999
-86.0920010975717,39.6964935460761,11388,09th Ave & Malden Ln,11903,39.696486,-86.091996
-86.0914160976733,39.6944225463577,11389,Thompson Rd & 09th Ave,11904,39.694415,-86.091411
-86.0853690969009,39.6945075466184,11390,Thompson Rd & Red Robin Dr,11905,39.6945,-86.085364
-86.0836340958356,39.6945195469324,11391,Thompson Rd & Bancroft St,11907,39.694512,-86.083629
-86.0813460951149,39.6934045468169,11392,Thompson Rd & Emerson Ave,11908,39.693397,-86.081341
-86.1207071088327,39.7216525501832,11393,Keystone Ave & Bacon St,11911,39.721645,-86.120702
-86.1196211074571,39.7126585478966,11394,National Ave & Keystone Ave,11912,39.712651,-86.119616
-86.1209051100769,39.7286245509062,11395,Keystone Ave & Nelson Ave,11915,39.728617,-86.1209
-86.1185421143422,39.8006485648517,11396,Keystone Ave & 23rd St,11916,39.800641,-86.118537
-86.1141051228602,39.910375584445,11397,Keystone Crossing - 8463 N,11917,39.910368,-86.1141
-86.1139801229507,39.910486584771,11398,Keystone Crossing - 8464 N,11918,39.910479,-86.113975
-86.1112571218187,39.9108225845141,11399,Keystone Crossing - 8504 N,11919,39.910815,-86.111252
-86.1112741226025,39.9106465845749,11400,Keystone Crossing - 8505 N,11920,39.910639,-86.111269
-86.1737541299496,39.7884015590241,11401,16th St & Fall Creek Pkwy,12003,39.788394,-86.173749
-86.1802681326217,39.7887325590746,11402,16th St & Montcalm St,12004,39.788725,-86.180263
-86.1840181330128,39.7887015587155,11403,16th St & Indiana Ave,12005,39.788694,-86.184013
-86.1877041344529,39.7892215591544,11404,16th St & Harding St,12006,39.789214,-86.187699
-86.1907981345112,39.7892915585821,11405,16th St & Riverside Dr E,12007,39.789284,-86.190793
-86.1942011364974,39.7893425585028,11406,16th St & Private Dr,12008,39.789335,-86.194196
-86.2007461382849,39.7881015584027,11407,16th St & Lafayette Rd,12009,39.788094,-86.200741
-86.2034431391737,39.7880485575334,11408,16th St & Belleview Pl,12010,39.788041,-86.203438
-86.2061651400417,39.7880165580618,11409,16th St & Warman Ave,12011,39.788009,-86.20616
-86.2108831415082,39.7879695574962,11410,16th St & Kessler Blvd N Dr,12014,39.787962,-86.210878
-86.2164761427298,39.7879185570523,11411,16th St & Tibbs Ave,12016,39.787911,-86.216471
-86.2233391447367,39.787764556798,11412,16th St & Livingston Ave,12020,39.787757,-86.223334
-86.2275451452528,39.7877065558339,11413,16th St & Olin Ave,12021,39.787699,-86.22754
-86.231861147108,39.787638556466,11414,16th St - Indianapolis Motor Speedway,12022,39.787631,-86.231856
-86.2414431496592,39.7874735556069,11415,16th St & Main St,12023,39.787466,-86.241438
-86.2441221503118,39.7874415552175,11416,16th St & Auburn St,12024,39.787434,-86.244117
-86.247324150845,39.7874005554683,11417,16th St & Winton Ave,12026,39.787393,-86.247319
-86.2512131540111,39.7966155564095,11418,22nd St & Lynhurst Dr,12030,39.796608,-86.251208
-86.2542071540161,39.7963505567793,11419,22nd St & White Oaks Dr,12031,39.796343,-86.254202
-86.2551671544517,39.7958025565374,11420,Woolco Ln & 22nd St,12032,39.795795,-86.255162
-86.2580631558891,39.7969735570288,11421,22nd St & Kohl's - 5600W,12033,39.796966,-86.258058
-86.261203157507,39.7987005567121,11422,Shopping Center Dr & Kroger - 5700 W,12034,39.798693,-86.261198
-86.264779158028,39.8031405573975,11423,Parkwood Dr & Schoolwood Dr,12036,39.803133,-86.264774
-86.2582421561947,39.8037175578981,11424,Meadowood Dr & Private Dr,12039,39.80371,-86.258237
-86.2557021560333,39.8051395580456,11425,Moller Rd & Beauport Rd,12040,39.805132,-86.255697
-86.2557661563347,39.8076065580373,11426,Moller Rd & 29th St,12041,39.807599,-86.255761
-86.2558281566037,39.8106755593442,11427,Moller Rd & Patricia St,12042,39.810668,-86.255823
-86.2558931567127,39.8136815598776,11428,Moller Rd & 32nd St,12043,39.813674,-86.255888
-86.2559381567479,39.8169205601316,11429,Moller Rd & 34th St,12044,39.816913,-86.255933
-86.2560401567526,39.8200465610626,11430,Moller Rd & Dunk Dr,12045,39.820039,-86.256035
-86.2560701576799,39.8219715613665,11431,Moller Rd & Ruskin Pl W,12046,39.821964,-86.256065
-86.2560351579014,39.8235925615239,11432,Moller Rd & 38th St,12047,39.823585,-86.25603
-86.2561361568035,39.8267835623933,11433,Moller Rd - Meijer - 3912 N,12048,39.826776,-86.256131
-86.2552721582271,39.8300805630224,11434,Moller Way & Moller Rd,12049,39.830073,-86.255267
-86.2562991586246,39.832999563822,11435,Moller Rd & 43rd St,12051,39.832992,-86.256294
-86.2549311570187,39.8294555627434,11436,Moller Way & Pike Plaza Rd,12058,39.829448,-86.254926
-86.2562651577355,39.8268215617867,11437,Moller Rd - Meijer - 3916 N,12059,39.826814,-86.25626
-86.2562301567081,39.824036561572,11438,Moller Rd & 38th St,12061,39.824029,-86.256225
-86.2561881568573,39.8215945614112,11439,Moller Rd & Ruskin Pl W,12062,39.821587,-86.256183
-86.2561621573332,39.8202635610182,11440,Moller Rd & Dunk Dr,12063,39.820256,-86.256157
-86.2561241558991,39.8162255599576,11441,Moller Rd & 34th St,12064,39.816218,-86.256119
-86.2560291563429,39.813376559634,11442,Moller Rd & 32nd St,12065,39.813369,-86.256024
-86.255971156408,39.8107355590963,11443,Moller Rd & Patricia St,12066,39.810728,-86.255966
-86.2558711558419,39.8077875588269,11444,Moller Rd & 29th St,12067,39.80778,-86.255866
-86.2558151555357,39.8054245585528,11445,Moller Rd & Beauport Rd,12068,39.805417,-86.25581
-86.2584671563633,39.8037665582016,11446,Meadowwood Dr & Private Dr,12069,39.803759,-86.258462
-86.2648831580541,39.8035965573853,11447,Parkwood Dr & Schoolwood Dr,12071,39.803589,-86.264878
-86.2648491583182,39.8018205573249,11448,Parkwood Dr & 25th St,12072,39.801813,-86.264844
-86.2576981553542,39.7967175566754,11449,22nd St & Shopping Center Dr - Kohl's,12073,39.79671,-86.257693
-86.2557701544766,39.7959725567583,11450,22nd St & Hermitage Way,12074,39.795965,-86.255765
-86.2531551537745,39.7965215572786,11451,22nd St & Fair Oaks Dr,12075,39.796514,-86.25315
-86.2511551533021,39.7965535571059,11452,22nd St & Lynhurst Dr,12076,39.796546,-86.25115
-86.2444021505801,39.7873075561561,11453,16th St & Auburn St,12082,39.7873,-86.244397
-86.2420951500904,39.787348555056,11454,16th St & Main St,12083,39.787341,-86.24209
-86.2382101480664,39.787368556266,11455,16th St & Georgetown Rd,12084,39.787361,-86.238205
-86.23257514726,39.787459556002,11456,4500 W 16th St - Indy Motor Speedway,12086,39.787452,-86.23257
-86.2272341457056,39.7875515562773,11457,16th St & Olin Ave,12087,39.787544,-86.227229
-86.2238861448084,39.7876005567154,11458,16th St & Livingston Ave,12088,39.787593,-86.223881
-86.2160411428646,39.7877445566953,11459,16th St & Tibbs Ave,12092,39.787737,-86.216036
-86.2111981416278,39.7878195575441,11460,16th St & Concord Ct,12094,39.787812,-86.211193
-86.2064551394161,39.7878615578382,11461,16th St & Warman Ave,12096,39.787854,-86.20645
-86.2048611391305,39.7878875574372,11462,16th St & Holmes Ave,12097,39.78788,-86.204856
-86.2010431376529,39.7879355575235,11463,16th St & Tremont St,12099,39.787928,-86.201038
-86.193694135445,39.7891745587205,11464,16th St & Private Dr,12100,39.789167,-86.193689
-86.1911811353387,39.7891365582919,11465,16th St & Riverside Dr E,12101,39.789129,-86.191176
-86.1876371337529,39.7890815589361,11466,16th St & Harding St,12102,39.789074,-86.187632
-86.1840321330344,39.7886525589568,11467,16th St & Indiana Ave,12103,39.788645,-86.184027
-86.1799261313859,39.7886875594467,11468,16th St & Montcalm St,12105,39.78868,-86.179921
-86.1722931304335,39.7881825592792,11469,16th St & Fall Creek Pkwy E Dr,12107,39.788175,-86.172288
-86.168545128178,39.788244559733,11470,16th St & MLK St,12108,39.788237,-86.16854
-86.1689421293327,39.7883645595975,11471,16th St & MLK St,12112,39.788357,-86.168937
-86.25631315774,39.8358285631835,11472,Moller Rd & Renn Rd,12113,39.835821,-86.256308
-86.2564581582271,39.8359515633533,11473,Moller Rd & Renn Rd,12114,39.835944,-86.256453
-86.2452961548931,39.8370465645687,11474,Lafayette Rd & Georgetown Rd - Walmart,12115,39.837039,-86.245291
-86.2509391535282,39.7928125563097,11475,Lynhurst Dr & 20th St,12117,39.792805,-86.250934
-86.2509051530525,39.7912995565943,11476,Lynhurst Dr & Speedway Dr,12118,39.791292,-86.2509
-86.2508471523771,39.7882525559197,11477,Lynhurst Dr & 16th St,12119,39.788245,-86.250842
-86.250686152565,39.7877565550951,11478,Lynhurst Dr & 16th St,12120,39.787749,-86.250681
-86.2507281532709,39.7910925557887,11479,Lynhurst Dr & Speedway Ave,12121,39.791085,-86.250723
-86.2507641528431,39.7931975566334,11480,Lynhurst Dr & 21st St,12122,39.79319,-86.250759
-86.2612671564363,39.7986925568655,11481,Woolco Ln & Shopping Center Dr - Kroger,12124,39.798685,-86.261262
-86.256358158042,39.8325875634449,11482,Moller Rd & 42nd St,12127,39.83258,-86.256353
-86.1720901304045,39.8056045623111,11483,27th St & MLK St,12200,39.805597,-86.172085
-86.1756311312564,39.8055835617357,11484,27th St & Annette St,12202,39.805576,-86.175626
-86.1800661328954,39.8055645617062,11485,27th St & Clifton St,12204,39.805557,-86.180061
-86.1804271339318,39.8072265621631,11486,Clifton St & Udell St,12205,39.807219,-86.180422
-86.2023211397856,39.8099745622517,11487,30th St & Cold Spring Rd,12206,39.809967,-86.202316
-86.2071401416403,39.8099075613396,11488,30th St & Warman Ave,12208,39.8099,-86.207135
-86.2119241428077,39.8098525613552,11489,30th St & Kessler Blvd N Dr,12210,39.809845,-86.211919
-86.2159851438308,39.8098225611232,11490,30th St & Tibbs Ave,12212,39.809815,-86.21598
-86.2195761453773,39.8097535616393,11491,30th St & Guion Rd,12214,39.809746,-86.219571
-86.2224451463696,39.8097175607524,11492,30th St & Merchants Dr,12216,39.80971,-86.22244
-86.2276451473316,39.8096265611023,11493,30th St & Eagledale Dr,12217,39.809619,-86.22764
-86.2319371494301,39.8095645608148,11494,30th St & Falcon Dr,12218,39.809557,-86.231932
-86.2354001496531,39.8095125602106,11495,30th St & Mussman Dr,12220,39.809505,-86.235395
-86.2396431509402,39.8094615599894,11496,30th St & Georgetown Rd,12222,39.809454,-86.239638
-86.2398621515947,39.8109675601471,11497,Georgetown Rd & Patricia St,12223,39.81096,-86.239857
-86.239894151498,39.813124560805,11498,Georgetown Rd & Thrush Dr,12224,39.813117,-86.239889
-86.2399201518658,39.8154555611331,11499,Georgetown Rd - 3335 N,12225,39.815448,-86.239915
-86.2403301525725,39.8167435615233,11500,34th St & Georgetown Rd,12226,39.816736,-86.240325
-86.2440961527437,39.8166755607642,11501,34th St & Auburn Rd,12227,39.816668,-86.244091
-86.2463061537012,39.8166615609947,11502,34th St & Winton Ave,12228,39.816654,-86.246301
-86.2505851553197,39.8166155613217,11503,34th St & Watergate Rd,12230,39.816608,-86.25058
-86.2531331553219,39.8165775609207,11504,34th St & Ashley Ln,12231,39.81657,-86.253128
-86.2557851564809,39.8165565603379,11505,34th St & Moller Rd,12232,39.816549,-86.25578
-86.2574481573699,39.8165125606643,11506,34th St & Scarlet Ct,12234,39.816505,-86.257443
-86.2624241580109,39.8164315596897,11507,34th St & Patton Dr,12235,39.816424,-86.262419
-86.2658761589496,39.8163725599817,11508,34th St & Faculty Dr,12236,39.816365,-86.265871
-86.2698981601353,39.8163215593505,11509,34th St & High School Rd,12237,39.816314,-86.269893
-86.2721191613604,39.8162495597088,11510,34th St & Lupine Terrace,12238,39.816242,-86.272114
-86.2786331637737,39.8161445588067,11511,34th St & Live Oak Rd,12239,39.816137,-86.278628
-86.2803451639887,39.8160965589931,11512,34th St & Eagle Creek Pkwy,12240,39.816089,-86.28034
-86.2852641651454,39.8160135587071,11513,34th St & Heather Ridge Dr,12241,39.816006,-86.285259
-86.2875681664835,39.8164815582274,11514,Bayhead Dr & 34th St,12242,39.816474,-86.287563
-86.2875351665413,39.8191605590133,11515,Bayhead Dr & Causeway Dr,12243,39.819153,-86.28753
-86.2875491656472,39.8218615598801,11516,Bayhead Dr & Hatteras Ln,12245,39.821854,-86.287544
-86.2854461671163,39.8311845615673,11517,Eagle Creek Pkwy & Inland Dr,12246,39.831177,-86.285441
-86.2867561666539,39.8331185615204,11518,Eagle Creek Pkwy E Dr & Eagle Bay N Dr,12247,39.833111,-86.286751
-86.286950167715,39.8360525625615,11519,Eagle Creek Pkwy & Village Pkwy Cir E,12248,39.836045,-86.286945
-86.2838761661696,39.8379745632,11520,46th St & Private Dr,12249,39.837967,-86.283871
-86.2794901648319,39.8380545631029,11521,46th St & Inland Dr,12250,39.838047,-86.279485
-86.2724681631175,39.8381605636175,11522,46th St & Mission Dr,12251,39.838153,-86.272463
-86.2706961619775,39.8362755632251,11523,High School Rd & Wixshire Dr,12252,39.836268,-86.270691
-86.2706191627768,39.8336135626586,11524,High School Rd & Wedgewood Way,12254,39.833606,-86.270614
-86.2705921616366,39.8324565622664,11525,High School Rd & Commons Dr,12255,39.832449,-86.270587
-86.2705281619218,39.8297265620677,11526,High School Rd - 4140 N,12256,39.829719,-86.270523
-86.2704881620012,39.8279065614336,11527,High School Rd & Gateway Dr,12257,39.827899,-86.270483
-86.2703551622912,39.8290515618018,11528,High SChool Rd & Gateway Dr,12258,39.829044,-86.27035
-86.27039016186,39.832573562789,11529,High School Rd & Commons Dr,12259,39.832566,-86.270385
-86.2704631628519,39.8336115627778,11530,High School Rd & Wedgewood Way,12260,39.833604,-86.270458
-86.270538161797,39.8356995628634,11531,High School Rd & Wixshire Dr,12261,39.835692,-86.270533
-86.2720241639035,39.8382755636314,11532,46th St & Mission Dr,12262,39.838268,-86.272019
-86.2806901663761,39.8381035629955,11533,46th St & Owls Nest Dr,12263,39.838096,-86.280685
-86.2837661662118,39.8380355632372,11534,46th St & Eagles Watch Dr,12264,39.838028,-86.283761
-86.2871111679141,39.8365215628796,11535,Eagle Creek Pkwy E Dr & Village Pkwy Dr,12265,39.836514,-86.287106
-86.2867751667751,39.8327945613663,11536,Eagle Creek Pkwy & Eagle Bay N Dr,12266,39.832787,-86.28677
-86.2857791670246,39.8314195613197,11537,Eagle Creek Pkwy & Eagle Bay S Dr,12267,39.831412,-86.285774
-86.2845511660503,39.8298745614107,11538,Eagle Creek Pkwy & Eagle Cove Dr,12268,39.829867,-86.284546
-86.2834131649783,39.8236575601591,11539,Eagle Creek Pkwy & 38th St,12269,39.82365,-86.283408
-86.2876511657105,39.8221795596189,11540,Bayhead Dr & Hyannis Port Dr,12270,39.822172,-86.287646
-86.2874291658158,39.8204705595353,11541,Bayhead Dr & Wharfside Ln,12271,39.820463,-86.287424
-86.2877321661507,39.8189295594643,11542,Bayhead Dr & Causeway Dr,12272,39.818922,-86.287727
-86.2876721665874,39.8165735588938,11543,Bayhead Dr & Hickory Ln,12273,39.816566,-86.287667
-86.2857261658423,39.8159225588655,11544,34th St & Heather Ridge Dr,12274,39.815915,-86.285721
-86.2788711633291,39.8160495589075,11545,34th St & Live Oak Rd,12275,39.816042,-86.278866
-86.2722291613212,39.816166559082,11546,34th St & Lupine Terrace,12276,39.816159,-86.272224
